Latitude,Longitude,Elevation,Slope,Temperature,Radar,Illumination,Hazard_Score,Ice_Probability,CPR,DOP,S1,S2,S3,S4
-85.96284,322.25908,-1700.78,8.144,167.4,0.52,74.03,37.08,0.5946,1.3981,0.1743,1.52,0.0629,-0.1422,-0.2145
-85.00628,25.2412,-1485.53,9.746,186.86,0.5059,164.02,30.81,0.4984,1.2341,0.2354,1.5059,-0.2028,-0.1263,0.2619
-88.51819,206.93546,-2892.62,15.07,180.21,0.6433,0.0,51.26,0.8732,1.818,0.1036,1.6433,0.0647,0.0737,0.1392
-87.96029,168.21841,-3551.31,5.884,174.18,0.5232,0.0,37.33,0.7648,1.5723,0.1625,1.5232,0.0982,0.1344,-0.1832
-89.31589,221.14147,-2751.55,3.955,178.0,0.5071,74.03,39.24,0.6947,1.4738,0.1522,1.5071,0.0981,0.1168,-0.1712
-87.12564,161.01925,-2817.17,14.482,179.47,0.5121,68.49,40.9,0.7289,1.6506,0.1422,1.5121,0.0743,0.0601,0.1927
-85.0121,143.51214,-2935.48,5.948,174.65,0.5228,0.0,32.7,0.7408,1.547,0.1233,1.5228,-0.092,-0.084,0.1405
-86.49559,169.87706,-2633.38,9.536,181.88,0.5991,45.61,36.66,0.7671,1.6593,0.1479,1.5991,-0.0487,0.0942,-0.2115
-87.02394,209.51969,-2654.98,12.612,166.15,0.6237,4.83,48.2,0.8448,1.7045,0.1043,1.6237,-0.0449,0.0515,0.1549
-88.03815,180.35396,-2472.05,13.618,184.4,0.6464,17.0,51.73,0.8102,1.7468,0.1073,1.6464,0.0487,-0.0382,-0.1654
-85.42351,169.972,-2774.1,11.263,182.93,0.5724,19.19,48.55,0.7502,1.566,0.1296,1.5724,-0.0925,-0.0921,-0.1565
-87.51542,294.42071,-2175.61,9.286,190.33,0.4913,119.29,39.71,0.7385,1.5335,0.1596,1.4913,0.1324,0.1219,0.1558
-89.32817,268.43328,-2370.1,15.616,173.38,0.4184,80.98,46.81,0.5808,1.2936,0.1805,1.4184,0.0577,-0.1476,-0.201
-88.17311,122.89626,-3089.17,13.849,161.84,0.637,0.0,48.79,0.9512,1.8943,0.0563,1.637,-0.0499,-0.0315,-0.0708
-89.66417,288.20776,-2714.3,8.651,173.6,0.5368,49.72,47.42,0.7467,1.6149,0.1641,1.5368,0.1331,-0.0907,0.194
-88.9901,307.31424,-2219.94,11.367,171.82,0.6997,10.69,32.33,0.8201,1.7156,0.1179,1.6997,0.0462,-0.0531,0.1875
-89.91166,55.25719,-1753.6,12.427,168.61,0.5504,102.05,41.3,0.5551,1.2335,0.2304,1.5504,0.0919,-0.2121,0.2723
-87.7336,209.76569,-2305.04,19.892,179.55,0.589,44.78,58.63,0.7313,1.5687,0.1442,1.589,-0.0779,-0.1237,0.1764
-86.8273,102.71232,-3029.74,16.27,180.3,0.6276,0.0,63.77,0.8674,1.7307,0.105,1.6276,-0.042,-0.0997,-0.1324
-88.28354,266.10204,-2642.41,17.856,178.32,0.3863,29.67,46.26,0.6134,1.4136,0.1946,1.3863,0.1358,0.1074,0.2069
-87.89809,85.96272,-2593.83,8.661,169.14,0.5267,36.37,38.16,0.6892,1.544,0.1934,1.5267,-0.1186,-0.0838,0.2571
-85.20395,241.70527,-2442.3,8.876,169.96,0.3555,50.53,32.74,0.5049,1.2066,0.2545,1.3555,0.1257,0.1481,0.2851
-86.24018,91.84488,-2844.16,10.895,174.43,0.6285,16.26,36.13,0.7178,1.5621,0.179,1.6285,0.1428,0.1017,0.2329
-87.29572,184.01175,-2670.98,11.106,174.91,0.3737,49.11,41.95,0.6168,1.4746,0.1777,1.3737,-0.0774,-0.0828,0.2162
-88.5773,341.51273,-1481.95,5.082,193.08,0.3926,156.29,30.07,0.4492,1.1108,0.2275,1.3926,-0.1738,-0.0738,0.2544
-85.51502,137.27071,-2537.38,17.963,179.53,0.5981,37.73,60.14,0.9176,1.8209,0.1032,1.5981,0.0762,0.0378,0.1414
-88.82451,315.26585,-1836.04,15.046,194.79,0.4915,128.45,40.28,0.6534,1.4744,0.2054,1.4915,0.1037,0.1077,0.2673
-88.37329,355.30005,-1673.43,8.868,180.62,0.3657,157.44,34.83,0.3762,0.9452,0.2954,1.3657,-0.1678,-0.2301,-0.2857
-85.45468,314.94631,-2045.6,14.137,181.62,0.5516,78.76,44.31,0.6505,1.4303,0.1791,1.5516,0.0844,0.1359,-0.2272
-87.35229,59.71177,-1928.53,11.876,180.26,0.4761,105.36,42.69,0.633,1.3828,0.1993,1.4761,0.1748,-0.1484,-0.1845
-86.28841,295.07696,-2310.93,14.908,182.18,0.4815,103.76,50.35,0.5597,1.2604,0.2246,1.4815,0.1245,0.0977,-0.2927
-87.04628,11.57378,-1496.21,3.421,191.58,0.3797,117.3,25.36,0.5324,1.2393,0.222,1.3797,-0.1711,-0.1512,0.2041
-86.7328,141.58868,-3488.12,12.266,178.45,0.5906,5.33,53.38,0.7931,1.7139,0.1342,1.5906,0.1262,-0.0774,0.1538
-88.50308,313.46401,-1725.31,10.18,192.1,0.435,87.29,32.66,0.4581,1.1882,0.2462,1.435,0.1464,-0.0791,-0.3117
-88.79314,247.9508,-2933.37,15.318,173.4,0.5253,0.0,56.26,0.6756,1.5272,0.1545,1.5253,-0.116,0.0844,-0.1871
-88.38754,191.78655,-2813.51,8.886,169.12,0.5314,0.0,48.5,0.772,1.652,0.1238,1.5314,0.0813,-0.0479,0.1644
-89.22279,139.63105,-3322.05,9.256,172.16,0.53,33.43,46.03,0.7445,1.5783,0.1328,1.53,-0.0481,0.1101,0.164
-85.62843,292.4269,-1800.46,5.169,169.23,0.4741,104.85,23.96,0.522,1.1172,0.1906,1.4741,-0.1632,-0.1506,0.172
-88.58377,255.44103,-2732.67,11.607,182.18,0.4295,11.71,45.5,0.6584,1.4717,0.179,1.4295,-0.0979,-0.0806,-0.2223
-87.19255,168.62592,-3072.66,12.719,167.42,0.5028,0.0,50.59,0.7657,1.5112,0.1388,1.5028,0.1164,0.0928,-0.1462
-86.04013,321.29436,-2110.85,19.441,185.52,0.5312,91.78,54.49,0.6585,1.3574,0.1914,1.5312,0.1354,0.1012,-0.2393
-86.08088,82.78129,-2095.98,13.915,185.5,0.4305,80.55,45.41,0.5948,1.3436,0.223,1.4305,-0.0772,0.0835,-0.298
-87.80807,61.34094,-2822.26,12.449,161.76,0.5416,13.79,54.78,0.8812,1.8232,0.1269,1.5416,0.0717,-0.0899,-0.1582
-87.61871,231.40936,-2968.47,12.088,162.61,0.6123,0.0,41.65,0.7188,1.5275,0.184,1.6123,0.0826,0.1495,0.2425
-85.02649,349.91796,-1029.46,14.995,207.22,0.2669,198.77,36.38,0.3881,1.0977,0.2529,1.2669,0.0859,0.1634,-0.2619
-86.62701,89.01237,-2597.7,8.769,177.42,0.4824,40.76,31.66,0.6573,1.4748,0.1479,1.4824,0.1065,-0.0569,-0.1829
-85.92681,89.88134,-2930.42,11.494,170.12,0.5199,38.12,47.49,0.7618,1.6064,0.1596,1.5199,0.0514,-0.0983,-0.2157
-85.48723,50.21959,-1814.26,5.151,188.72,0.3365,157.85,28.66,0.424,1.1476,0.2835,1.3365,-0.2222,0.0794,-0.2965
-86.06205,309.80288,-2085.68,18.081,189.41,0.4926,85.8,67.43,0.7427,1.6666,0.1786,1.4926,-0.1013,0.0629,0.2384
-89.0741,81.50311,-2444.13,13.462,187.48,0.431,80.07,49.32,0.4802,1.1939,0.2464,1.431,-0.1396,-0.082,0.3133
-87.18915,181.14427,-2311.82,7.772,162.74,0.6079,35.77,40.63,0.8355,1.698,0.076,1.6079,0.0391,-0.0272,0.1125
-89.49053,356.71409,-1568.86,9.674,203.84,0.4296,166.13,33.33,0.451,1.0941,0.254,1.4296,-0.0851,-0.1211,0.3316
-86.73539,4.37072,-1660.51,12.926,192.33,0.4053,116.77,39.05,0.5698,1.2393,0.2174,1.4053,-0.133,0.1048,0.2543
-85.22325,200.33499,-2397.58,10.179,171.87,0.7143,24.7,44.07,0.8105,1.6947,0.1495,1.7143,0.0866,0.1228,0.2076
-87.43634,184.42406,-2928.83,9.521,160.66,0.4909,1.55,45.55,0.8419,1.6946,0.1423,1.4909,-0.0954,-0.0704,-0.176
-87.83514,290.68106,-2590.38,8.437,188.8,0.34,82.98,26.61,0.5586,1.2773,0.2283,1.34,0.1292,-0.0784,-0.266
-89.82079,127.90135,-3799.14,15.134,173.81,0.7133,0.0,53.69,0.8469,1.768,0.1003,1.7133,-0.0493,0.0995,0.1312
-85.20113,147.72289,-3250.44,10.864,160.82,0.6774,19.85,45.31,0.915,1.7648,0.0683,1.6774,-0.0441,0.0631,-0.085
-89.48499,60.45767,-2313.33,9.043,173.92,0.4799,46.21,48.87,0.599,1.2953,0.207,1.4799,0.099,-0.0765,0.2796
-89.7946,266.69348,-2771.7,5.288,201.79,0.6139,54.27,33.2,0.8133,1.6759,0.1076,1.6139,-0.0514,0.0599,0.1547
-88.76967,282.49521,-2316.22,11.705,176.23,0.551,48.81,40.07,0.6946,1.5088,0.1933,1.551,-0.1523,0.0801,-0.2456
-89.67235,49.1988,-2166.77,10.196,175.32,0.461,90.08,39.88,0.5716,1.2899,0.1716,1.461,0.0513,-0.1463,-0.1969
-87.72441,141.64455,-4122.64,12.294,161.93,0.4975,0.0,48.81,0.759,1.6009,0.1533,1.4975,-0.0706,0.0786,-0.2038
-87.41956,321.4458,-2237.41,12.197,196.19,0.4826,96.1,40.44,0.5558,1.254,0.2174,1.4826,-0.1329,0.0771,0.2833
-88.43715,0.97462,-1639.89,14.088,194.72,0.3385,143.53,33.97,0.3314,0.8578,0.2832,1.3385,0.148,0.186,-0.2952
-89.7452,107.55327,-3379.72,16.347,181.26,0.627,0.0,53.74,0.7355,1.55,0.1314,1.627,-0.1232,-0.1037,0.1408
-89.442,199.81522,-2241.95,13.974,184.76,0.5423,102.21,40.4,0.5608,1.2866,0.1681,1.5423,-0.1393,0.0768,0.2047
-88.07748,120.27379,-3604.6,11.958,180.03,0.5369,0.0,46.85,0.6951,1.4967,0.153,1.5369,0.1177,0.0773,-0.1884
-89.69736,97.93627,-2823.77,9.208,163.23,0.5222,0.11,47.46,0.8264,1.7279,0.1087,1.5222,-0.0671,-0.0606,0.1386
-86.50905,165.61349,-2889.37,6.917,171.3,0.6512,0.0,37.0,0.7414,1.6071,0.1702,1.6512,-0.1044,0.0863,0.2462
-88.9649,65.34832,-2230.06,8.227,183.79,0.3656,91.97,34.34,0.5445,1.3053,0.1992,1.3656,0.0584,0.0858,0.2515
-88.48964,190.66509,-2916.73,12.274,181.06,0.5528,0.0,51.12,0.7208,1.5216,0.164,1.5528,0.1346,-0.1326,0.1707
-88.02937,254.41053,-2669.86,7.891,176.19,0.5249,29.08,38.31,0.7338,1.4952,0.1247,1.5249,0.0708,0.0952,0.1486
-87.91695,207.10618,-2878.15,12.601,168.6,0.5132,28.87,59.78,0.7318,1.6344,0.1608,1.5132,-0.0799,-0.1161,0.1984
-89.9917,33.51936,-1622.54,5.496,186.02,0.4262,124.05,30.18,0.4672,1.1668,0.1964,1.4262,0.124,-0.133,-0.2131
-89.43965,303.9871,-2184.73,3.433,165.77,0.5053,73.46,23.43,0.651,1.3938,0.2206,1.5053,0.1666,-0.1357,0.2531
-85.68618,62.99202,-2260.29,15.333,160.3,0.5214,70.97,43.48,0.6511,1.4556,0.1758,1.5214,0.1095,0.091,0.2265
-89.99383,275.33232,-2143.79,8.697,192.86,0.3154,129.71,28.62,0.4406,1.1583,0.1943,1.3154,-0.0664,0.1248,-0.213
-87.45916,129.80344,-3303.42,8.545,167.0,0.5464,0.0,38.69,0.7614,1.7047,0.1268,1.5464,-0.1115,0.0483,0.1538
-87.55249,281.79409,-2550.02,6.182,168.9,0.5232,7.93,41.36,0.7824,1.6643,0.1165,1.5232,-0.0435,-0.0455,0.1659
-88.33453,74.25825,-2424.69,13.587,179.35,0.5347,21.65,43.22,0.7444,1.644,0.1338,1.5347,-0.1207,0.0514,-0.1579
-87.84336,67.19836,-2282.83,18.143,190.66,0.447,75.89,49.87,0.5902,1.2839,0.192,1.447,-0.1048,0.137,0.2179
-86.09709,178.9293,-2931.4,10.182,174.28,0.6972,0.0,50.99,0.8109,1.6957,0.111,1.6972,-0.109,-0.0823,0.1298
-85.79398,11.85697,-1520.27,9.099,198.06,0.3558,101.1,33.47,0.4522,1.1068,0.2299,1.3558,0.1764,-0.1185,0.2281
-88.69826,81.10704,-2810.43,17.382,178.77,0.3453,38.02,56.58,0.6214,1.4114,0.1655,1.3453,-0.0807,-0.087,-0.1885
-88.38755,260.64441,-2841.14,5.12,176.97,0.5936,36.42,26.53,0.6832,1.5737,0.1842,1.5936,0.1526,0.1558,-0.1963
-88.78759,301.45805,-2585.08,21.536,175.73,0.619,30.45,58.17,0.82,1.7246,0.1452,1.619,0.0555,-0.0585,0.2209
-87.60068,29.08273,-1724.7,22.69,176.76,0.4152,136.34,49.38,0.5385,1.2147,0.2118,1.4152,-0.0699,-0.1059,0.2716
-86.58371,317.54798,-1877.54,8.22,192.38,0.3812,117.89,34.99,0.5124,1.1567,0.2254,1.3812,-0.1066,0.1569,-0.2469
-88.85874,287.10619,-2514.37,11.113,158.77,0.5222,66.64,36.5,0.7983,1.7595,0.1061,1.5222,0.0717,0.0748,0.1238
-88.34632,313.08635,-1427.09,6.449,187.24,0.4713,175.43,36.86,0.4251,1.1058,0.2569,1.4713,-0.077,0.1414,0.342
-85.34808,251.43428,-2419.13,10.14,170.18,0.6531,0.0,37.01,0.9167,1.8891,0.0929,1.6531,-0.0624,0.0445,-0.1331
-89.75715,242.6951,-2268.1,9.156,171.93,0.3587,65.97,44.46,0.605,1.3508,0.1899,1.3587,-0.1523,0.1493,0.1453
-87.69615,189.03356,-2530.0,15.681,174.2,0.4668,62.54,53.22,0.5786,1.3392,0.2112,1.4668,-0.1683,-0.1125,-0.2345
-86.44221,235.0034,-2252.76,10.663,192.52,0.5373,62.41,42.86,0.6082,1.3238,0.1994,1.5373,0.0898,-0.1689,-0.2395
-89.24773,330.87948,-2052.0,6.383,190.82,0.4409,95.89,32.66,0.5525,1.3033,0.1911,1.4409,-0.1132,-0.1407,-0.2078
-89.76313,36.18792,-2334.22,10.481,175.65,0.3762,89.1,48.31,0.5504,1.222,0.2367,1.3762,-0.0875,-0.1774,-0.2588
-89.30897,113.67521,-3474.65,15.549,166.24,0.6405,0.0,65.68,1.0,1.982,0.0558,1.6405,0.028,0.0189,-0.0852
-85.40588,26.08379,-1447.24,4.154,184.85,0.3128,200.51,20.16,0.4464,1.0821,0.2817,1.3128,0.2105,0.1446,-0.2675
-89.9537,340.12986,-1726.24,2.703,195.79,0.4947,161.19,22.75,0.5056,1.0461,0.2365,1.4947,-0.2118,0.1074,-0.2619
-89.05839,160.29557,-2972.51,22.22,168.0,0.5339,0.0,60.57,0.7304,1.5513,0.1911,1.5339,-0.0871,0.0908,0.2648
-89.84358,243.12401,-2255.75,8.018,162.83,0.3643,68.48,31.04,0.6083,1.3284,0.2167,1.3643,-0.0842,0.091,0.2683
-89.44685,302.80322,-2043.03,10.238,172.08,0.5951,10.19,46.91,0.7867,1.6482,0.1371,1.5951,-0.0773,0.0778,-0.1891
-86.89925,356.76009,-1480.91,8.131,191.28,0.3201,142.11,32.79,0.3527,0.9644,0.2656,1.3201,0.1327,-0.1277,-0.2984
-88.79181,58.24168,-2291.67,14.022,181.48,0.4254,30.24,40.71,0.5872,1.4279,0.1863,1.4254,-0.0626,-0.1205,0.2283
-87.15394,287.82454,-2647.23,20.654,174.65,0.4411,41.91,60.12,0.6705,1.4881,0.1827,1.4411,0.0682,0.0843,-0.2399
-87.04902,319.47224,-1595.6,13.184,185.15,0.3992,145.03,40.32,0.605,1.3847,0.1972,1.3992,-0.102,0.0853,-0.2417
-85.75282,17.59514,-1529.65,2.598,206.88,0.4086,167.91,18.3,0.4056,1.0737,0.2503,1.4086,-0.1037,0.1214,-0.3144
-89.97629,271.4726,-2581.8,4.776,180.52,0.511,83.72,27.55,0.6602,1.5,0.1922,1.511,-0.1562,0.1378,0.2023
-85.73315,127.70112,-3249.96,10.658,175.76,0.592,0.0,48.11,0.7722,1.6582,0.1382,1.592,0.1102,0.044,-0.1853
-86.9044,233.49484,-2884.78,10.789,175.68,0.5686,79.93,48.23,0.7565,1.6244,0.1596,1.5686,0.1038,-0.1249,0.1905
-89.18628,185.05735,-2888.16,4.745,177.79,0.4799,18.16,37.75,0.6005,1.3963,0.1763,1.4799,-0.0974,-0.0876,-0.2257
-86.13531,93.50721,-3094.82,16.528,158.35,0.579,0.0,58.69,0.8452,1.631,0.1326,1.579,0.1115,0.0902,0.1526
-85.72254,48.67969,-2170.94,5.677,174.56,0.4606,66.04,29.4,0.6217,1.4991,0.1987,1.4606,-0.0773,-0.1464,-0.2383
-88.72868,42.101,-1823.52,18.077,173.64,0.5573,106.47,47.06,0.6457,1.5126,0.2044,1.5573,0.1767,0.1287,0.2314
-85.40603,37.19623,-1808.67,19.693,182.27,0.4583,136.9,52.31,0.4556,1.1399,0.2646,1.4583,-0.0848,0.1771,0.3322
-87.72771,229.60441,-2438.05,10.25,183.48,0.4394,27.78,36.5,0.6879,1.4301,0.1644,1.4394,-0.1347,-0.1344,-0.1406
-86.98288,126.50791,-3280.35,14.892,165.1,0.5542,0.0,53.37,0.7778,1.7049,0.1323,1.5542,0.0525,0.0436,-0.1939
-85.07675,77.98804,-2182.37,4.965,185.36,0.4681,76.93,34.14,0.5296,1.2126,0.2556,1.4681,-0.1969,0.1275,0.2929
-88.19232,249.07863,-2858.76,15.212,182.22,0.5965,0.68,52.57,0.6392,1.4494,0.1769,1.5965,0.0585,0.1611,0.2243
-85.9342,247.26584,-2712.13,9.392,176.42,0.5853,53.13,41.7,0.6306,1.3448,0.2006,1.5853,-0.1673,0.1701,0.2102
-88.408,194.10059,-2604.56,6.293,185.3,0.4501,58.78,35.32,0.6631,1.5723,0.1669,1.4501,-0.105,0.1081,-0.1894
-86.00393,336.58481,-1644.92,8.909,195.56,0.4121,170.5,27.46,0.3927,0.9562,0.2292,1.4121,-0.0672,0.0944,-0.3023
-86.99633,138.74912,-3315.13,10.418,170.93,0.5555,0.0,39.74,0.7533,1.6087,0.1193,1.5555,-0.0946,-0.0617,-0.1473
-88.91822,300.91067,-1911.36,9.111,194.12,0.3721,144.94,32.34,0.349,0.8523,0.2895,1.3721,-0.0956,0.2157,0.3195
-87.92987,27.05019,-1619.94,15.068,196.86,0.4547,97.09,51.84,0.5124,1.2178,0.2398,1.4547,-0.1451,0.1672,-0.2696
-88.41182,266.33919,-2364.04,7.458,167.64,0.5001,21.94,44.66,0.7932,1.6479,0.1385,1.5001,-0.0691,-0.0653,-0.1847
-89.60946,355.84107,-1791.77,19.241,172.88,0.5261,84.41,50.8,0.6552,1.5052,0.2001,1.5261,0.1538,0.0772,-0.2523
-89.85083,304.77536,-2551.7,5.028,167.5,0.5711,45.11,32.33,0.6846,1.4741,0.1751,1.5711,0.1489,0.1409,-0.1834
-88.26761,208.6793,-2610.86,19.815,187.33,0.4885,74.99,51.9,0.6495,1.4961,0.1637,1.4885,0.094,0.1049,0.1988
-89.90483,225.63578,-2407.58,6.365,184.18,0.4456,41.18,34.26,0.6006,1.3097,0.2077,1.4456,0.1511,0.1758,-0.1909
-89.17256,127.18424,-3294.37,12.712,165.7,0.5552,0.0,50.51,0.9158,1.8511,0.092,1.5552,0.0811,0.0519,0.1059
-86.37408,244.61468,-2596.62,9.267,157.14,0.6734,33.86,46.65,0.8873,1.8066,0.0868,1.6734,-0.0691,-0.0493,-0.1179
-86.45954,277.34234,-2572.55,9.965,172.09,0.5211,59.93,51.77,0.6809,1.5143,0.1779,1.5211,0.089,-0.0856,0.2408
-86.3071,359.36225,-1866.47,14.679,186.76,0.5081,99.02,40.44,0.7724,1.6543,0.139,1.5081,-0.0808,-0.0823,0.175
-88.41423,177.28665,-2683.3,19.341,171.42,0.4854,15.67,61.09,0.6749,1.5159,0.1585,1.4854,0.0687,-0.0775,-0.2114
-85.5499,22.06946,-1463.46,16.048,185.6,0.367,113.29,48.29,0.4296,1.1007,0.2504,1.367,-0.1312,-0.0785,-0.3062
-87.03085,214.50886,-2839.87,10.042,165.81,0.4908,0.0,43.41,0.7072,1.5646,0.1878,1.4908,0.0835,0.091,-0.2513
-89.36987,42.84869,-1501.3,11.071,201.26,0.3418,185.19,27.59,0.4027,0.9994,0.2907,1.3418,-0.204,0.1122,0.313
-89.28141,88.11542,-3051.36,8.459,172.75,0.5648,0.0,44.06,0.9496,1.9388,0.0809,1.5648,0.0562,0.0666,0.0918
-86.53452,118.36077,-3393.09,7.9,174.69,0.6344,0.0,52.45,0.7558,1.6897,0.1442,1.6344,-0.1068,0.0693,0.1983
-89.13528,263.17075,-2139.26,5.331,186.67,0.3886,123.16,30.11,0.4794,1.083,0.2084,1.3886,-0.0706,-0.111,-0.2577
-87.46354,66.17092,-2004.64,8.682,184.44,0.3487,81.98,32.94,0.5244,1.2634,0.2561,1.3487,-0.0693,-0.162,0.2971
-85.04113,59.67106,-1999.08,12.11,191.5,0.3134,142.69,36.68,0.6016,1.3965,0.2162,1.3134,0.1464,0.0737,-0.2318
-89.97996,16.18713,-1487.1,3.688,186.75,0.4671,193.4,15.33,0.5089,1.2873,0.242,1.4671,-0.148,-0.1465,-0.2876
-89.9171,314.36638,-1955.93,10.569,186.25,0.447,106.09,37.99,0.5225,1.2723,0.1769,1.447,-0.1465,-0.1379,-0.1581
-85.03458,249.66195,-3315.53,20.327,176.33,0.486,0.0,63.91,0.6223,1.4006,0.1892,1.486,0.1167,0.1219,-0.2249
-87.07681,14.38073,-1779.38,16.157,203.08,0.3521,190.75,36.47,0.3338,0.9556,0.284,1.3521,-0.1098,-0.1509,0.3356
-89.36545,10.18523,-1554.03,7.299,192.86,0.5165,156.22,12.95,0.6082,1.3363,0.2069,1.5165,0.1504,0.168,-0.2181
-85.51349,201.12275,-2706.74,4.891,164.73,0.5855,19.61,37.25,0.7897,1.6441,0.1225,1.5855,-0.0933,0.1124,0.1279
-85.5981,101.71238,-2766.45,14.26,170.01,0.5017,52.04,44.98,0.6949,1.4451,0.1591,1.5017,-0.054,-0.1262,0.1955
-87.319,214.82149,-2418.71,7.05,176.42,0.5429,79.2,30.88,0.7799,1.7222,0.1472,1.5429,-0.1085,0.0825,-0.1817
-86.89104,156.4575,-3131.35,18.034,174.79,0.659,26.19,51.29,0.8896,1.8458,0.0821,1.659,-0.0388,-0.0605,0.1156
-88.63406,332.39252,-2117.74,9.964,177.57,0.5589,68.36,41.82,0.6252,1.3545,0.176,1.5589,0.0828,0.1126,-0.236
-89.7474,103.61125,-3076.9,21.562,161.24,0.5605,1.86,60.16,0.7778,1.658,0.1394,1.5605,0.0462,-0.0699,0.2008
-87.02716,244.49233,-2791.54,4.632,160.96,0.6216,0.0,41.6,0.7217,1.6127,0.1814,1.6216,-0.1326,0.11,0.2384
-88.52622,19.45955,-1616.82,14.906,173.0,0.4075,158.31,45.25,0.4751,1.2099,0.2546,1.4075,-0.1766,0.1905,-0.2469
-86.68189,344.10979,-1838.89,10.13,159.47,0.3998,115.42,35.19,0.4617,1.0923,0.2645,1.3998,-0.1082,0.1186,-0.3337
-85.81877,353.07269,-1138.87,7.975,193.26,0.4141,194.54,24.77,0.2829,0.696,0.3051,1.4141,0.223,-0.2398,-0.2808
-89.9092,266.06687,-3033.16,5.494,188.56,0.5618,0.0,38.88,0.6044,1.3868,0.2244,1.5618,0.1769,-0.2091,-0.2187
-87.02143,167.47649,-3006.25,15.283,184.37,0.7007,0.0,52.2,0.8334,1.689,0.0818,1.7007,-0.0506,-0.0449,-0.1216
-88.8436,79.19764,-2598.39,15.101,163.94,0.4196,14.11,42.83,0.6124,1.411,0.2322,1.4196,0.0749,0.0821,-0.3103
-85.63056,292.50588,-2492.63,20.495,180.51,0.7057,74.45,64.73,0.7903,1.712,0.1743,1.7057,-0.0928,0.1733,0.2231
-88.73168,265.08747,-2332.24,16.38,172.22,0.415,111.47,49.78,0.5333,1.3089,0.2278,1.415,-0.0858,0.0865,-0.2985
-86.94615,79.90345,-2340.78,8.382,165.66,0.577,49.22,36.56,0.8178,1.7958,0.1386,1.577,0.1275,-0.1112,0.1384
-87.2323,162.43751,-3007.0,7.286,162.41,0.4069,15.91,30.15,0.7275,1.6258,0.1519,1.4069,-0.1126,0.0461,-0.1757
-88.01917,166.60762,-3033.84,5.501,169.39,0.4982,9.58,36.63,0.6311,1.4972,0.1812,1.4982,-0.0628,0.0799,0.2518
-86.6119,297.5078,-2284.54,18.637,177.51,0.4757,71.79,49.63,0.7345,1.6441,0.1381,1.4757,-0.0826,0.0619,0.1756
-86.37115,246.18409,-2724.09,8.009,172.02,0.6418,0.0,41.71,0.8621,1.8527,0.1059,1.6418,0.0533,0.0554,0.1559
-87.16531,231.54032,-2742.16,19.327,175.31,0.4346,0.0,48.17,0.6739,1.4762,0.182,1.4346,0.0556,-0.1482,0.2076
-86.20789,233.93787,-2756.96,14.573,167.41,0.646,0.87,49.43,0.7302,1.5039,0.1601,1.646,0.0867,0.0712,-0.2385
-85.08291,97.36923,-2569.35,13.328,170.29,0.5366,0.0,47.94,0.6725,1.6001,0.2111,1.5366,-0.0814,-0.0874,0.3016
-87.90364,133.81605,-3236.56,11.1,163.57,0.6886,18.59,44.29,0.7531,1.6081,0.146,1.6886,-0.0713,0.1175,0.2046
-87.42708,16.43842,-1869.55,13.98,174.75,0.374,124.08,40.48,0.559,1.3558,0.1802,1.374,0.0818,0.1438,-0.1841
-89.93765,283.29881,-2583.5,11.622,163.1,0.5988,40.75,44.64,0.6764,1.4547,0.2029,1.5988,0.1179,-0.1154,-0.2793
-86.01986,155.87936,-3373.58,10.984,175.19,0.3705,0.0,54.08,0.6311,1.458,0.161,1.3705,-0.0855,0.1124,-0.1696
-87.39885,157.76581,-2861.29,15.577,167.3,0.5424,0.0,50.79,0.7165,1.4242,0.1452,1.5424,-0.0914,0.0476,-0.1988
-87.96019,88.32826,-2789.66,11.274,157.65,0.5438,20.96,40.78,0.8028,1.6639,0.1325,1.5438,0.0712,-0.1083,0.1582
-89.52964,75.39382,-2334.24,7.35,185.21,0.3969,125.69,22.96,0.5396,1.2584,0.2249,1.3969,0.1254,-0.1537,-0.2435
-85.55172,211.61589,-2999.11,15.293,160.01,0.521,0.0,50.38,0.7533,1.6284,0.115,1.521,-0.0642,-0.0977,-0.1301
-88.02496,83.71909,-2278.12,10.942,195.55,0.3448,98.1,32.05,0.4995,1.2528,0.2152,1.3448,-0.1696,-0.1317,-0.1941
-86.58709,23.11519,-1739.4,12.935,179.33,0.3272,111.66,45.83,0.5046,1.1527,0.1988,1.3272,-0.0599,-0.1521,-0.2071
-89.25313,276.30267,-2390.05,9.153,183.28,0.5253,62.65,38.55,0.7531,1.6379,0.1564,1.5253,-0.1036,-0.0849,0.1974
-85.19225,135.529,-2724.17,5.855,186.71,0.4422,64.02,38.68,0.5587,1.3553,0.2337,1.4422,-0.0935,0.1662,-0.2779
-89.10779,136.88481,-3632.07,21.876,162.36,0.6883,0.0,70.14,0.8642,1.8999,0.0818,1.6883,-0.0483,0.0677,0.1102
-89.00229,155.27458,-3265.91,20.409,170.61,0.5866,0.0,56.29,0.7815,1.6858,0.1542,1.5866,-0.1024,-0.0752,-0.2091
-85.70509,293.41614,-2244.11,15.632,189.19,0.5153,118.13,42.85,0.5756,1.2979,0.2229,1.5153,0.1702,-0.1919,-0.2197
-85.43709,115.50128,-2254.52,9.289,180.41,0.3489,75.91,44.9,0.5626,1.2366,0.1955,1.3489,0.1559,0.1349,-0.1644
-88.93926,272.89304,-2405.94,9.943,184.41,0.4188,92.14,38.95,0.5746,1.4108,0.165,1.4188,-0.093,-0.1279,0.1725
