x,y,intensity
87,81,0.6086
88,81,0.6361
89,81,0.6289
90,81,0.5985
91,81,0.6909
92,81,0.6517
93,81,0.6479
94,81,0.6255
95,81,0.6441
0,82,0.4741
1,82,0.4784
2,82,0.5333
3,82,0.5283
4,82,0.5785
5,82,0.5585
6,82,0.5855
7,82,0.5969
8,82,0.6174
9,82,0.5915
10,82,0.6537
11,82,0.6005
12,82,0.6453
13,82,0.6151
14,82,0.6538
15,82,0.6892
16,82,0.6831
17,82,0.7009
18,82,0.6617
19,82,0.6984
20,82,0.6496
21,82,0.6547
22,82,0.6692
23,82,0.6866
24,82,0.6392
25,82,0.67
26,82,0.6486
27,82,0.6433
28,82,0.5981
29,82,0.602
30,82,0.5996
31,82,1.0
32,82,0.9758
33,82,0.5266
34,82,0.488
35,82,0.5606
36,82,0.5525
37,82,0.4497
38,82,0.498
39,82,0.4702
40,82,0.5039
41,82,0.4472
42,82,0.4563
43,82,0.4141
44,82,0.3936
45,82,0.4252
46,82,0.4232
47,82,0.3421
48,82,0.4047
49,82,0.3323
50,82,0.2837
51,82,0.3471
52,82,0.3562
53,82,0.2908
54,82,0.2732
55,82,0.3154
56,82,0.3101
57,82,0.37
58,82,0.3304
59,82,0.3544
60,82,0.3421
61,82,0.3875
62,82,0.3194
63,82,0.3503
64,82,0.3137
65,82,0.3939
66,82,0.4126
67,82,0.4159
68,82,0.3973
69,82,0.3683
70,82,0.423
71,82,0.4183
72,82,0.4798
73,82,0.4532
74,82,0.4667
75,82,0.5595
76,82,0.5326
77,82,0.5551
78,82,0.5215
79,82,0.5176
80,82,0.5961
81,82,0.6218
82,82,0.5509
83,82,0.5858
84,82,0.585
85,82,0.6373
86,82,0.6649
87,82,0.6299
88,82,0.6374
89,82,0.5964
90,82,0.6319
91,82,0.7102
92,82,0.683
93,82,0.6981
94,82,0.6602
95,82,0.6627
0,83,0.5006
1,83,0.525
2,83,0.5716
3,83,0.5251
4,83,0.5557
5,83,0.5502
6,83,0.5287
7,83,0.6284
8,83,0.6656
9,83,0.6477
10,83,0.6423
11,83,0.7008
12,83,0.6677
13,83,0.6857
14,83,0.6724
15,83,0.6824
16,83,0.6738
17,83,0.7058
18,83,0.6498
19,83,0.6955
20,83,0.6565
21,83,0.6953
22,83,0.7485
23,83,0.6931
24,83,0.7016
25,83,0.6865
26,83,0.5816
27,83,0.6384
28,83,0.6457
29,83,0.5586
30,83,0.601
31,83,0.5945
32,83,0.5467
33,83,0.5407
34,83,0.5956
35,83,0.4334
36,83,0.534
37,83,0.5456
38,83,0.4946
39,83,0.5225
40,83,0.4523
41,83,0.4232
42,83,0.4355
43,83,0.4103
44,83,0.3911
45,83,0.39
46,83,0.3595
47,83,0.3468
48,83,0.3279
49,83,0.3646
50,83,0.3137
51,83,0.299
52,83,0.2978
53,83,0.3312
54,83,0.3412
55,83,0.3411
56,83,0.3237
57,83,0.3332
58,83,0.3167
59,83,0.3345
60,83,0.3378
61,83,0.3076
62,83,0.3033
63,83,0.3834
64,83,0.355
65,83,0.3921
66,83,0.3379
67,83,0.37
68,83,0.3529
69,83,0.4264
70,83,0.402
71,83,0.4178
72,83,0.5076
73,83,0.4837
74,83,0.4984
75,83,0.4579
76,83,0.4534
77,83,0.5535
78,83,0.4721
79,83,0.539
80,83,0.5441
81,83,0.5546
82,83,0.5824
83,83,0.5766
84,83,0.5837
85,83,0.6389
86,83,0.6734
87,83,0.5985
88,83,0.6646
89,83,0.682
90,83,0.685
91,83,0.6697
92,83,0.6618
93,83,0.7047
94,83,0.693
95,83,0.6258
0,84,0.4934
1,84,0.5178
2,84,0.4994
3,84,0.9927
4,84,0.5782
5,84,0.5537
6,84,0.5999
7,84,0.5771
8,84,0.5828
9,84,0.6506
10,84,0.6787
11,84,0.6184
12,84,0.6917
13,84,0.6709
14,84,0.6119
15,84,0.641
16,84,0.7067
17,84,0.6429
18,84,0.6748
19,84,0.6914
20,84,0.7064
21,84,0.6963
22,84,0.7343
23,84,0.6579
24,84,0.6793
25,84,0.6826
26,84,0.6818
27,84,0.6824
28,84,0.6272
29,84,0.6481
30,84,0.5883
31,84,0.6004
32,84,0.6037
33,84,0.6033
34,84,0.5759
35,84,0.546
36,84,0.525
37,84,0.5278
38,84,0.5608
39,84,0.5047
40,84,0.4745
41,84,0.4063
42,84,0.4067
43,84,0.4074
44,84,0.4301
45,84,0.3611
46,84,0.3956
47,84,0.3679
48,84,0.3639
49,84,0.3367
50,84,0.3164
51,84,0.2973
52,84,0.3382
53,84,0.3122
54,84,0.2781
55,84,0.3144
56,84,0.409
57,84,0.3002
58,84,0.3571
59,84,0.2326
60,84,0.306
61,84,0.3479
62,84,0.3262
63,84,0.3142
64,84,0.3415
65,84,0.3818
66,84,0.4275
67,84,0.4071
68,84,0.3728
69,84,0.3945
70,84,0.4089
71,84,0.4045
72,84,0.4412
73,84,0.4533
74,84,0.4414
75,84,0.5187
76,84,0.5223
77,84,0.5066
78,84,0.5461
79,84,0.5284
80,84,0.556
81,84,0.6079
82,84,0.6155
83,84,0.5994
84,84,0.6367
85,84,0.6369
86,84,0.62
87,84,0.6546
88,84,0.6812
89,84,0.6848
90,84,0.6311
91,84,0.6918
92,84,0.6913
93,84,0.6359
94,84,0.9758
95,84,0.7083
0,85,0.5415
1,85,0.4678
2,85,0.5632
3,85,0.4941
4,85,0.6087
5,85,0.5754
6,85,0.5763
7,85,0.623
8,85,0.5973
9,85,0.6545
10,85,0.6473
11,85,0.5476
12,85,0.6473
13,85,0.6859
14,85,0.7195
15,85,0.7035
16,85,0.7298
17,85,0.6747
18,85,0.7253
19,85,0.7263
20,85,0.6541
21,85,0.7337
22,85,0.7068
23,85,0.6835
24,85,0.6765
25,85,0.6466
26,85,0.6877
27,85,0.6678
28,85,0.665
29,85,1.0
30,85,0.6282
31,85,0.5992
32,85,0.6256
33,85,0.596
34,85,0.5671
35,85,0.5415
36,85,0.4757
37,85,0.4523
38,85,0.4838
39,85,0.516
40,85,0.44
41,85,0.4246
42,85,0.3993
43,85,0.3741
44,85,0.3703
45,85,0.3918
46,85,0.3551
47,85,0.3411
48,85,0.3268
49,85,0.3422
50,85,0.3374
51,85,0.2614
52,85,0.2877
53,85,0.3022
54,85,0.3138
55,85,0.3016
56,85,0.3209
57,85,0.2538
58,85,0.31
59,85,0.3618
60,85,0.3058
61,85,0.3126
62,85,0.3323
63,85,0.3084
64,85,0.3057
65,85,0.3463
66,85,0.3065
67,85,0.3805
68,85,0.399
69,85,0.3482
70,85,0.4162
71,85,0.4204
72,85,0.4873
73,85,0.4988
74,85,0.5015
75,85,0.5296
76,85,0.4993
77,85,0.5349
78,85,0.5363
79,85,0.5304
80,85,0.5788
81,85,0.5893
82,85,0.6006
83,85,0.619
84,85,0.6358
85,85,0.673
86,85,0.6401
87,85,0.6295
88,85,0.6973
89,85,0.7105
90,85,0.7021
91,85,0.6624
92,85,0.6965
93,85,0.7114
94,85,0.6719
95,85,0.6806
0,86,0.4956
1,86,0.5532
2,86,0.5421
3,86,0.5356
4,86,0.5637
5,86,0.5663
6,86,0.5898
7,86,0.6391
8,86,0.5742
9,86,0.6847
10,86,0.7234
11,86,0.674
12,86,0.6544
13,86,0.7232
14,86,0.7043
15,86,0.6865
16,86,0.678
17,86,0.6984
18,86,0.7184
19,86,0.74
20,86,0.7207
21,86,0.7234
22,86,0.6958
23,86,0.7262
24,86,0.6876
25,86,0.7409
26,86,0.6568
27,86,0.6777
28,86,0.7198
29,86,0.6726
30,86,0.6499
31,86,0.6218
32,86,0.5991
33,86,0.5761
34,86,0.5478
35,86,0.5015
36,86,0.5493
37,86,0.4663
38,86,0.5142
39,86,0.4677
40,86,0.4307
41,86,0.4843
42,86,0.9565
43,86,0.3889
44,86,0.376
45,86,0.3827
46,86,0.3457
47,86,0.3947
48,86,0.2975
49,86,0.4502
50,86,0.286
51,86,0.3979
52,86,0.3348
53,86,0.2928
54,86,0.2984
55,86,0.2773
56,86,0.2975
57,86,0.2649
58,86,0.3097
59,86,0.2967
60,86,0.2659
61,86,0.3142
62,86,0.3194
63,86,0.2954
64,86,0.3138
65,86,0.3529
66,86,0.3823
67,86,0.3584
68,86,0.4047
69,86,0.4267
70,86,0.4464
71,86,0.4361
72,86,0.4134
73,86,0.4844
74,86,0.4695
75,86,0.5081
76,86,0.4918
77,86,0.5104
78,86,0.5248
79,86,0.5233
80,86,0.9824
81,86,0.5649
82,86,0.6284
83,86,0.5942
84,86,0.62
85,86,0.653
86,86,0.7191
87,86,0.6547
88,86,0.6434
89,86,0.6537
90,86,0.6741
91,86,0.6857
92,86,0.7786
93,86,0.741
94,86,0.7037
95,86,0.7683
0,87,0.4816
1,87,0.5061
2,87,0.5226
3,87,0.5856
4,87,0.5703
5,87,0.6348
6,87,0.6192
7,87,0.6492
8,87,0.5824
9,87,0.5999
10,87,0.6139
11,87,0.6628
12,87,0.6401
13,87,0.7328
14,87,0.6976
15,87,0.7285
16,87,0.7004
17,87,0.7435
18,87,0.6619
19,87,0.7199
20,87,0.7354
21,87,0.7354
22,87,0.7043
23,87,0.6569
24,87,1.0
25,87,0.6812
26,87,0.6741
27,87,0.7388
28,87,0.663
29,87,0.6312
30,87,0.6151
31,87,0.6366
32,87,0.5766
33,87,0.5998
34,87,0.6002
35,87,0.5467
36,87,0.5609
37,87,0.5108
38,87,0.4738
39,87,0.4261
40,87,0.4661
41,87,0.4488
42,87,0.4518
43,87,0.4319
44,87,0.451
45,87,0.356
46,87,0.3695
47,87,0.3245
48,87,0.3604
49,87,0.2932
50,87,0.3382
51,87,0.2798
52,87,0.3173
53,87,0.3244
54,87,0.237
55,87,0.24
56,87,0.2859
57,87,0.2826
58,87,0.2715
59,87,0.2689
60,87,0.2621
61,87,0.3036
62,87,0.2721
63,87,0.3208
64,87,0.3027
65,87,0.3186
66,87,0.3803
67,87,0.386
68,87,0.3421
69,87,0.3613
70,87,0.4271
71,87,0.3776
72,87,0.4818
73,87,0.4601
74,87,0.4569
75,87,0.493
76,87,0.5519
77,87,0.4655
78,87,0.5784
79,87,0.6013
80,87,0.5732
81,87,0.5975
82,87,0.6198
83,87,0.6531
84,87,0.9781
85,87,0.6584
86,87,0.6681
87,87,0.7026
88,87,0.7723
89,87,0.6785
90,87,0.71
91,87,0.6905
92,87,0.7028
93,87,0.6879
94,87,0.6754
95,87,0.7564
0,88,0.5107
1,88,0.5218
2,88,0.5117
3,88,0.5543
4,88,0.5401
5,88,0.5917
6,88,0.6196
7,88,0.6097
8,88,0.6187
9,88,0.6411
10,88,0.6937
11,88,0.6875
12,88,0.6442
13,88,0.7237
14,88,0.7265
15,88,0.7226
16,88,0.7716
17,88,0.7266
18,88,0.741
19,88,0.7427
20,88,0.7539
21,88,0.7183
22,88,0.7014
23,88,0.7443
24,88,1.0
25,88,0.7375
26,88,0.7017
27,88,0.6284
28,88,0.6702
29,88,0.6526
30,88,0.6737
31,88,0.6529
32,88,0.6229
33,88,0.5251
34,88,0.5446
35,88,0.5401
36,88,0.522
37,88,0.5183
38,88,0.5387
39,88,0.4986
40,88,0.4289
41,88,0.413
42,88,0.3922
43,88,0.3988
44,88,0.4096
45,88,0.3982
46,88,0.3429
47,88,0.3391
48,88,0.3772
49,88,0.2706
50,88,0.3237
51,88,0.3113
52,88,0.2787
53,88,0.2807
54,88,0.2891
55,88,0.2644
56,88,0.2525
57,88,0.2501
58,88,1.0
59,88,0.2629
60,88,0.2868
61,88,0.3105
62,88,0.2882
63,88,0.3047
64,88,0.3291
65,88,0.3003
66,88,0.2926
67,88,0.3308
68,88,0.4197
69,88,0.3665
70,88,0.4045
71,88,0.3783
72,88,0.4764
73,88,0.4456
74,88,0.4598
75,88,0.4884
76,88,0.5869
77,88,0.5437
78,88,0.5445
79,88,0.4811
80,88,0.6261
81,88,0.582
82,88,0.5939
83,88,0.6124
84,88,1.0
85,88,0.6628
86,88,0.6311
87,88,0.6821
88,88,0.6734
89,88,0.7179
90,88,0.7029
91,88,0.6732
92,88,0.7222
93,88,0.7257
94,88,0.691
95,88,0.6694
0,89,0.5085
1,89,0.5111
2,89,0.5325
3,89,0.5805
4,89,0.5187
5,89,0.5969
6,89,0.6325
7,89,0.6239
8,89,0.6027
9,89,0.6403
10,89,0.6603
11,89,0.639
12,89,0.7088
13,89,0.7076
14,89,0.6966
15,89,0.7524
16,89,0.7126
17,89,1.0
18,89,0.7262
19,89,0.9714
20,89,0.706
21,89,0.7338
22,89,0.6947
23,89,0.7253
24,89,0.7015
25,89,0.692
26,89,0.6931
27,89,0.7129
28,89,0.6535
29,89,0.6613
30,89,0.6539
31,89,0.5881
32,89,0.6231
33,89,0.6141
34,89,0.6002
35,89,0.5191
36,89,0.502
37,89,0.512
38,89,0.4908
39,89,0.4752
40,89,0.4445
41,89,0.4418
42,89,0.341
43,89,0.4193
44,89,0.4264
45,89,0.3492
46,89,0.3563
47,89,0.3861
48,89,1.0
49,89,0.3193
50,89,0.3545
51,89,0.3509
52,89,0.25
53,89,0.263
54,89,0.2972
55,89,0.282
56,89,0.2866
57,89,0.1867
58,89,0.2082
59,89,0.3236
60,89,0.298
61,89,1.0
62,89,0.2517
63,89,0.2858
64,89,0.3261
65,89,0.2795
66,89,0.3131
67,89,0.36
68,89,0.3819
69,89,0.3649
70,89,0.4273
71,89,0.4443
72,89,0.3806
73,89,0.5025
74,89,0.5077
75,89,0.4984
76,89,0.5077
77,89,0.5549
78,89,0.5665
79,89,0.5613
80,89,0.6361
81,89,0.5426
82,89,0.6028
83,89,0.6525
84,89,0.6527
85,89,0.6895
86,89,0.6397
87,89,0.6857
88,89,0.7382
89,89,0.6679
90,89,0.7131
91,89,0.7104
92,89,0.7416
93,89,0.7454
94,89,0.7377
95,89,0.7257
0,90,0.5019
1,90,0.515
2,90,0.5388
3,90,0.6031
4,90,0.5425
5,90,0.6074
6,90,0.5868
7,90,0.6909
8,90,0.6511
9,90,0.6256
10,90,0.6707
11,90,0.6467
12,90,0.683
13,90,0.7306
14,90,0.7615
15,90,0.7602
16,90,0.9969
17,90,0.7543
18,90,0.7637
19,90,0.8075
20,90,0.7208
21,90,0.7815
22,90,0.6991
23,90,0.7612
24,90,0.6997
25,90,0.6887
26,90,0.6901
27,90,0.6635
28,90,0.6864
29,90,0.696
30,90,0.5803
31,90,0.6219
32,90,0.5772
33,90,0.6188
34,90,0.6154
35,90,0.5483
36,90,0.5128
37,90,0.4655
38,90,0.5524
39,90,0.5136
40,90,0.3949
41,90,0.4545
42,90,0.3824
43,90,0.3821
44,90,0.3422
45,90,0.3028
46,90,0.3455
47,90,0.3889
48,90,0.2906
49,90,0.3326
50,90,0.3263
51,90,0.3068
52,90,0.3369
53,90,0.299
54,90,0.3195
55,90,0.2275
56,90,0.2826
57,90,0.3055
58,90,0.2386
59,90,0.1604
60,90,0.2318
61,90,0.2545
62,90,0.3011
63,90,0.2768
64,90,0.3049
65,90,0.2989
66,90,0.3268
67,90,0.3434
68,90,0.3422
69,90,0.4026
70,90,0.437
71,90,0.3795
72,90,0.4394
73,90,0.4095
74,90,0.4195
75,90,0.5231
76,90,0.5723
77,90,0.5221
78,90,0.6066
79,90,0.5515
80,90,0.5828
81,90,0.6581
82,90,0.5981
83,90,0.6696
84,90,0.6473
85,90,0.6506
86,90,0.6703
87,90,0.6325
88,90,0.7461
89,90,0.7242
90,90,0.7207
91,90,0.7105
92,90,0.7452
93,90,0.7652
94,90,0.7318
95,90,0.7685
0,91,0.5083
1,91,0.5175
2,91,0.5679
3,91,0.5452
4,91,0.5423
5,91,0.5972
6,91,0.6181
7,91,0.6278
8,91,0.6867
9,91,0.6814
10,91,0.6773
11,91,0.6936
12,91,0.7079
13,91,0.7315
14,91,0.7261
15,91,0.7271
16,91,0.6973
17,91,0.72
18,91,0.7519
19,91,0.7498
20,91,0.6985
21,91,0.7234
22,91,0.7079
23,91,0.7706
24,91,0.7296
25,91,0.7257
26,91,0.7001
27,91,0.6712
28,91,0.6632
29,91,0.6767
30,91,0.6383
31,91,0.6444
32,91,0.6159
33,91,0.6021
34,91,0.5845
35,91,0.5387
36,91,0.5251
37,91,0.5415
38,91,0.5487
39,91,0.5011
40,91,0.3698
41,91,0.4109
42,91,0.4178
43,91,0.3627
44,91,0.3433
45,91,0.3479
46,91,0.3546
47,91,0.3477
48,91,0.3042
49,91,0.2893
50,91,0.266
51,91,0.2967
52,91,0.2864
53,91,0.2936
54,91,0.2652
55,91,0.2185
56,91,0.2456
57,91,0.2817
58,91,0.2056
59,91,0.2584
60,91,0.2744
61,91,0.3326
62,91,0.982
63,91,0.2866
64,91,0.352
65,91,0.2963
66,91,0.36
67,91,0.3545
68,91,0.3522
69,91,0.3894
70,91,0.3894
71,91,0.4802
72,91,0.3698
73,91,0.4431
74,91,0.464
75,91,0.4879
76,91,0.5447
77,91,0.5191
78,91,0.5673
79,91,0.5791
80,91,0.6165
81,91,0.6058
82,91,0.6373
83,91,0.6408
84,91,0.6308
85,91,0.7231
86,91,0.6659
87,91,0.6866
88,91,0.6861
89,91,0.7332
90,91,0.7147
91,91,0.7807
92,91,0.7559
93,91,0.7345
94,91,0.7168
95,91,0.7404
0,92,0.5156
1,92,0.5192
2,92,0.5368
3,92,0.5305
4,92,0.6482
5,92,0.594
6,92,0.5773
7,92,0.6039
8,92,0.6425
9,92,0.7268
10,92,0.6779
11,92,0.6849
12,92,0.7334
13,92,0.7459
14,92,0.7471
15,92,0.7406
16,92,0.7071
17,92,0.7217
18,92,0.6989
19,92,0.7405
20,92,0.7333
21,92,0.7274
22,92,0.7471
23,92,0.7128
24,92,0.7146
25,92,0.7008
26,92,0.7036
27,92,0.7033
28,92,0.6384
29,92,0.6775
30,92,0.6559
31,92,0.6435
32,92,0.617
33,92,0.6052
34,92,0.5625
35,92,0.5684
36,92,0.5692
37,92,0.4995
38,92,0.48
39,92,0.4922
40,92,0.4363
41,92,0.4113
42,92,0.426
43,92,0.3814
44,92,0.4127
45,92,0.3447
46,92,0.3177
47,92,0.3269
48,92,0.326
49,92,0.3097
50,92,0.3049
51,92,0.2622
52,92,0.3044
53,92,0.2139
54,92,0.2349
55,92,0.256
56,92,0.2321
57,92,0.2437
58,92,0.2252
59,92,0.2517
60,92,0.2768
61,92,0.2535
62,92,0.2515
63,92,0.2738
64,92,1.0
65,92,0.3445
66,92,0.3112
67,92,0.356
68,92,0.3565
69,92,0.4129
70,92,0.3983
71,92,0.4054
72,92,0.4789
73,92,0.4232
74,92,1.0
75,92,0.5328
76,92,0.5324
77,92,0.51
78,92,0.5287
79,92,0.5308
80,92,0.637
81,92,0.5773
82,92,0.6506
83,92,0.6035
84,92,0.7391
85,92,0.6368
86,92,0.6923
87,92,0.7398
88,92,0.6934
89,92,0.7408
90,92,0.7234
91,92,0.7498
92,92,0.7753
93,92,0.733
94,92,0.7921
95,92,0.7573
0,93,0.5585
1,93,0.4958
2,93,0.5221
3,93,0.5547
4,93,0.5451
5,93,0.6286
6,93,0.6172
7,93,0.6028
8,93,0.6294
9,93,0.6437
10,93,0.7121
11,93,0.7114
12,93,0.7057
13,93,0.7092
14,93,0.7219
15,93,0.7899
16,93,0.7351
17,93,0.7719
18,93,0.7386
19,93,0.7996
20,93,0.7114
21,93,0.7694
22,93,0.7178
23,93,0.8008
24,93,0.7475
25,93,0.666
26,93,0.6783
27,93,0.7144
28,93,0.6999
29,93,0.6827
30,93,0.6538
31,93,0.6224
32,93,0.6465
33,93,0.5692
34,93,0.5772
35,93,0.537
36,93,0.5142
37,93,0.5007
38,93,0.4717
39,93,0.4895
40,93,0.4082
41,93,0.4453
42,93,0.3936
43,93,0.3944
44,93,0.3701
45,93,0.3426
46,93,0.3775
47,93,0.3145
48,93,0.3326
49,93,0.32
50,93,0.2789
51,93,0.2393
52,93,0.2421
53,93,0.3
54,93,0.2712
55,93,0.2571
56,93,0.2341
57,93,0.303
58,93,0.2266
59,93,0.2602
60,93,0.2762
61,93,0.2286
62,93,0.2534
63,93,0.2723
64,93,0.3232
65,93,0.297
66,93,0.2811
67,93,0.2936
68,93,0.3329
69,93,0.3287
70,93,0.4147
71,93,0.435
72,93,0.4306
73,93,0.4426
74,93,0.4933
75,93,0.5127
76,93,0.4829
77,93,0.5077
78,93,0.5748
79,93,0.5818
80,93,0.6115
81,93,0.5853
82,93,0.6077
83,93,0.6614
84,93,0.6432
85,93,0.6331
86,93,0.6726
87,93,0.6989
88,93,0.7672
89,93,0.7005
90,93,0.7318
91,93,0.8014
92,93,0.712
93,93,0.7676
94,93,0.7278
95,93,0.7607
0,94,0.57
1,94,1.0
2,94,0.546
3,94,0.5333
4,94,0.5765
5,94,0.5842
6,94,0.5763
7,94,0.5738
8,94,0.6297
9,94,0.6694
10,94,0.7186
11,94,0.6762
12,94,0.7161
13,94,0.6698
14,94,0.7058
15,94,0.6638
16,94,0.81
17,94,1.0
18,94,0.7543
19,94,0.766
20,94,0.8248
21,94,0.7329
22,94,0.712
23,94,0.7952
24,94,0.6904
25,94,0.7568
26,94,0.7047
27,94,0.7075
28,94,0.6376
29,94,0.7436
30,94,0.6381
31,94,0.6114
32,94,0.6308
33,94,0.5761
34,94,0.5886
35,94,0.5179
36,94,0.5396
37,94,0.4965
38,94,0.4702
39,94,0.9718
40,94,0.4789
41,94,0.4216
42,94,0.4068
43,94,0.4059
44,94,0.4089
45,94,0.3294
46,94,0.3472
47,94,0.9727
48,94,0.3046
49,94,0.3298
50,94,0.216
51,94,0.2486
52,94,0.2608
53,94,0.2723
54,94,0.2922
55,94,0.2012
56,94,0.2928
57,94,0.2658
58,94,0.2446
59,94,0.2112
60,94,0.2431
61,94,0.2978
62,94,0.2762
63,94,0.9946
64,94,0.2676
65,94,0.3315
66,94,0.3191
67,94,0.3319
68,94,0.3526
69,94,0.3536
70,94,0.3668
71,94,0.3648
72,94,0.4116
73,94,0.3964
74,94,0.4855
75,94,0.4717
76,94,0.5008
77,94,0.5322
78,94,0.5297
79,94,0.5387
80,94,0.6002
81,94,0.6692
82,94,0.658
83,94,0.6864
84,94,0.6253
85,94,0.6736
86,94,0.6873
87,94,0.7486
88,94,0.7443
89,94,0.7215
90,94,0.6658
91,94,0.7061
92,94,0.7646
93,94,0.739
94,94,0.7466
95,94,0.7679
0,95,0.534
1,95,0.4974
2,95,0.5592
3,95,0.6101
4,95,0.6245
5,95,0.5851
6,95,0.6286
7,95,0.6601
8,95,0.655
9,95,0.6627
10,95,0.6329
11,95,0.6722
12,95,0.6892
13,95,0.6828
14,95,0.7329
15,95,0.7629
16,95,0.7301
17,95,0.6806
18,95,0.7455
19,95,0.7579
20,95,0.7547
21,95,0.7241
22,95,0.705
23,95,0.7615
24,95,0.7376
25,95,0.6972
26,95,0.6616
27,95,0.701
28,95,0.6536
29,95,0.677
30,95,0.6542
31,95,0.6946
32,95,0.6118
33,95,0.6553
34,95,0.5782
35,95,0.5357
36,95,0.5036
37,95,0.4882
38,95,0.5066
39,95,0.4769
40,95,0.3973
41,95,0.4628
42,95,0.4567
43,95,0.3378
44,95,0.4052
45,95,0.4078
46,95,0.2868
47,95,0.3113
48,95,0.2856
49,95,0.3273
50,95,0.2741
51,95,0.2629
52,95,0.2807
53,95,0.3079
54,95,0.2541
55,95,0.2383
56,95,0.242
57,95,0.2702
58,95,0.2122
59,95,0.255
60,95,0.2324
61,95,0.2312
62,95,0.2173
63,95,0.2701
64,95,0.3293
65,95,0.2502
66,95,0.3401
67,95,0.3197
68,95,0.3237
69,95,0.3834
70,95,0.4307
71,95,0.4555
72,95,0.4387
73,95,0.4483
74,95,0.4827
75,95,0.566
76,95,0.5037
77,95,0.5673
78,95,0.5359
79,95,0.5489
80,95,0.6465
81,95,0.6124
82,95,0.6373
83,95,0.6642
84,95,0.6373
85,95,0.666
86,95,0.6737
87,95,0.7155
88,95,0.7276
89,95,0.7082
90,95,0.795
91,95,0.7398
92,95,0.7484
93,95,0.7886
94,95,0.7234
95,95,0.7336
